nGram,size,mormonFreq,nonMormonFreq
that only,2,2,1
be,1,2512,120
the month the,3,1,2
them yea it,3,1,1
in the heart,3,1,1
over this people,3,8,1
is perfect,2,2,1
was called and,3,5,1
many hard,2,1,1
by,1,1198,183
judge the,2,10,1
cries and their,3,1,1
were under the,3,3,1
of them and the,4,1,1
thence,1,10,1
yielded to,2,1,2
enter into,2,42,1
favored,1,15,3
and they rushed,3,1,1
as the trees of the,5,1,1
overpowered them,2,1,1
army to go,3,1,1
your evil,2,2,1
things against,2,5,1
can we,2,3,1
fly,1,3,4
mouths of,2,3,4
to the children of,4,2,4
poured out upon,3,7,1
rise up one,3,1,1
in battle that,3,1,1
the most,2,24,1
until they were all,4,1,1
like unto one,3,1,1
language,1,39,3
as the trees,3,1,1
do,1,633,11
saw that the,3,26,7
and he led,3,2,1
the object of,3,3,2
snare,1,5,4
the people of the,4,71,12
give us,2,7,2
the witchcraft,2,1,1
fool,1,3,1
give up,2,7,2
him not,2,13,4
all this,2,44,1
there were seven,3,1,1
moved with,2,3,2
with his army to,4,1,1
in the thirty and,4,8,3
there was none,3,5,1
was taken and,3,3,1
neither could,2,4,2
concerning the matter but,4,1,1
had built,2,6,1
gold and,2,44,4
fort,1,1,56
the days of their,4,1,1
brimstone,1,10,2
tears,1,7,1
tower which was,3,4,1
in the first month,4,2,1
ships and,2,1,3
for,1,2522,319
our might,2,5,1
king sent,2,4,1
of the lord and,4,67,1
driven to,2,4,1
appeared,1,7,16
destroy them,2,41,3
names shall be,3,1,1
easily,1,7,1
now at this,3,5,1
prosperity,1,10,4
deaths,1,1,1
needy,1,10,3
their armies and their,4,1,1
be in,2,31,1
the bravery of,3,1,2
go,1,367,56
obey the,2,5,1
came with,2,2,1
talked,1,5,1
disposition,1,3,1
thereof towards,2,1,1
their in,2,2,1
about to be,3,8,1
he,1,3178,309
among the nations,3,2,1
pass that the chief,4,1,1
of the fame,3,1,1
be placed,2,7,1
right hand,2,17,4
depart from,2,10,1
given to them,3,1,2
welfare,1,21,1
unto the counsel,3,1,1
and overshadowed the,3,1,1
name with,2,2,2
fled before,2,6,2
the god of israel and,5,2,1
if,1,648,25
had been made,3,3,1
delight,1,12,1
fro,1,6,2
a stop put,3,1,1
in,1,3695,665
is,1,1385,85
it,1,3085,289
a bow,2,3,1
bearing the,2,2,1
was smitten,2,3,3
places,1,35,8
piece,1,2,1
the east end,3,1,2
awful scene,2,3,1
the saw,2,15,1
the right nor to the,5,3,1
enemies and,2,15,1
have found,2,2,1
placed,1,22,8
second,1,54,20
the land and,3,90,6
not what to say,4,1,1
the king,2,267,285
in the language,3,4,3
men and they,3,6,1
four,1,47,23
for the war,3,1,1
appointed by,2,4,1
river and,2,8,6
troubled in his,3,1,1
the sea,2,68,10
walk in the path,4,1,1
yea it is,3,2,1
be my,2,6,2
of little,2,1,2
where there,2,7,1
dream,1,11,1
of the king and he,5,1,1
gave unto him,3,4,1
their spoil,2,1,1
was their,2,18,1
freely,1,6,5
be no,2,42,1
fled with the,3,1,1
were in an,3,1,1
to get upon,3,1,1
lo,1,4,57
there was one,3,10,1
if ye go,3,1,1
their for,2,2,1
the wrath,2,17,2
go and,2,21,2
the eyes,2,29,3
sufficient,1,19,1
preserved and,2,2,2
me,1,871,14
were wroth,2,7,1
skilful,1,1,7
our hands,2,12,2
two years,2,18,1
which is a,3,8,1
knew not,2,21,3
my,1,1701,19
king so that,3,1,1
another and,2,24,4
as were the,3,2,2
was appointed,2,17,2
a little way,3,4,1
of the fair,3,3,1
and said unto them,4,22,2
is one continual,3,1,1
meet him,2,2,4
the lord in,3,18,2
surrounded them,2,1,1
time there,2,1,5
no,1,474,34
and they gathered,3,2,1
and he went,3,11,2
what shall,2,10,1
he divided his,3,1,1
unto them and,3,54,3
for the benefit,3,2,3
even eight,2,1,1
the officers,2,2,8
of,1,11815,3163
the name of his father,5,3,1
oh,1,7,10
the right nor to,4,3,1
on,1,420,217
the one on,3,2,1
before them to,3,2,2
or,1,439,18
yet a,2,4,2
people began to,3,21,2
darkness of,2,2,1
all kinds of,3,4,1
two thousand,2,20,6
tumultuous,1,4,1
ceased to,2,5,1
ox,1,4,1
but they shall,3,3,1
whither they,2,9,1
filled the,2,2,1
away he,2,1,1
words were,2,2,1
nation,1,32,16
being near,2,1,1
to make a,3,1,2
from whence they came,4,1,2
were heard,2,4,1
away in,2,17,1
be so,2,5,1
to pass on the,4,4,28
earth was,2,5,3
not unto,2,17,3
judgment of the,3,1,2
monster,1,6,1
thirty and first,3,5,1
accomplished the,2,1,1
valiant,1,3,68
scourge,1,11,1
sent upon,2,3,1
well as,2,18,3
frightened,1,11,4
in the holy,3,4,2
carry away,2,5,2
noble spirit,2,1,2
many prisoners,2,8,1
he sent out,3,1,1
the twenty and fourth,4,4,1
the six,2,1,2
discovered,1,19,1
eighteenth,1,6,3
your country,2,3,1
burning and,2,2,1
and the servants of,4,4,5
so,1,360,174
the ears of,3,1,2
like unto the voice,4,1,1
ball that,2,1,2
and built,2,3,1
know them by,3,1,1
to build,2,15,3
give unto you,3,24,2
other part,2,1,1
be opened and,3,1,1
beauty and,2,1,1
to,1,6454,829
preservation of,2,2,1
a part of,3,25,2
them ye,2,5,2
the lord of,3,89,2
out with his,3,3,1
the waters of the,4,9,31
whom they were,3,1,1
saying now,2,4,2
they should fall into the,5,2,1
it be so that,4,2,1
in the light of the,5,2,1
so that,2,14,39
before the king,3,13,1
battle that they,3,2,1
up,1,694,60
when he had,3,22,4
who were upon the,4,2,2
us,1,523,25
things so,2,1,1
time all the,3,1,1
apparel yea,2,1,1
hearts of the people of,5,3,1
place a,2,1,1
waters,1,79,96
were appointed,2,2,2
they hearkened not unto,4,1,1
reading,1,3,1
shall not,2,115,7
and went into the,4,2,2
should fall into the,4,2,2
shall be blotted out,4,2,1
a rock,2,9,1
of the city and,4,9,1
the battle,2,9,27
force,1,13,8
women,1,52,15
inhabited the,2,2,1
with the spirit of,4,3,1
gather themselves,2,20,1
of the hearts of the,5,4,1
he spake,2,69,3
be ye,2,5,1
down from,2,18,2
to the inhabitants,3,1,1
of the first,3,8,7
we,1,1030,51
enemies of the,3,1,1
it into the,3,4,1
the voice of the,4,61,2
king that,2,9,12
and blood,2,10,1
yielding,1,2,1
them that they might,4,17,2
as it were the,4,2,1
den of,2,1,1
body as,2,4,1
a tremendous,2,2,2
name of the city,4,2,1
be encompassed,2,1,1
and put to death,4,2,1
wherefore should,2,1,1
the enemies,2,1,13
the fourth,2,11,12
are more,2,6,1
hands to be,3,1,1
we the,2,1,1
were overshadowed with,3,1,1
fled into the wilderness,4,6,1
hearken unto,2,66,1
ye,1,2012,36
an awful,2,10,2
now the name of,4,4,5
disappointed for,2,2,2
people to prepare,3,1,1
things of,2,53,1
so they,2,2,22
history of,2,5,2
fled into the,3,10,1
lives and,2,9,1
they pitched their tents,4,8,1
against it,2,6,1
now the name,3,4,5
side of the,3,5,10
continued,1,3,10
from among,2,29,1
encompassed,1,3,5
provisions,1,37,1
latter days,2,5,1
yea even those who,4,1,1
we suffer,2,1,2
they turned,2,1,2
take away the,3,12,1
surrounded,1,18,3
away by,2,9,1
of death and the,4,4,1
forefathers,1,4,2
the kings,2,14,1
the of a,3,1,1
type,1,7,1
part of the army,4,2,1
who were not,3,9,1
get,1,59,7
keep thy,2,1,1
to defend themselves,3,9,1
ruler over this people,4,1,1
power,1,412,5
disappointed in,2,2,2
of a small,3,1,1
things it,2,2,1
curious,1,7,7
the sun,2,13,17
names of those,3,3,2
war and,2,26,4
earthquake,1,1,3
to war,2,14,2
the prophet,2,32,2
follow,1,32,4
in the thirty,3,8,3
hard against,2,2,6
great praise,2,1,10
and was,2,47,10
and the whole,3,6,5
therefore will,2,2,1
rule over,2,10,2
many officers,2,1,1
the tender,2,1,1
when he his,3,1,1
now the chief,3,1,2
in the hope,3,1,1
and weapons,2,1,1
god for,2,53,1
noise of,2,3,8
continual,1,19,1
it was in the,4,10,2
happen unto them,3,1,1
in the dark and,4,1,1
shalt not,2,28,1
it be with,3,1,1
intent,1,32,3
by the strength,3,2,1
against me,2,23,1
and the time of,4,1,1
valley of,2,16,1
unto him saying,3,6,4
went up and,3,1,1
destruction and the,3,1,1
while the,2,11,1
unto him and,3,18,4
purpose,1,34,3
received a wound,3,1,1
received much,2,1,3
candles,1,1,1
our army,2,6,1
a river,2,3,1
was and,2,18,10
with a loud,3,9,3
scalp,1,6,1
and they began to,4,33,4
compelled to flee from the,5,1,1
camp with,2,2,1
were five,2,1,4
the two nations,3,2,1
then shall the,3,18,1
angels sent,2,1,1
made a feast,3,1,1
back and,2,4,1
in abundance,2,7,14
a good,2,17,2
there are no,3,1,1
into the city,3,11,1
being led,2,6,1
destroy them and,3,6,1
the shedding of blood,4,14,1
in his strength,3,1,1
pass that the army,4,3,1
over the land of,4,5,1
was beloved,2,1,1
the people began,3,24,2
unto her,2,7,3
marched with,2,2,1
and should,2,13,1
yield up the,3,1,1
scattered the,2,3,1
we have,2,115,4
waters into,2,2,4
end and,2,5,1
he and,2,10,1
convey,1,1,3
heard it,2,2,1
for a,2,70,9
were opened,2,1,4
the country,2,3,12
and wist not what to,5,1,1
went into the,3,4,3
prevail against them,3,2,1
unto his,2,83,3
consumed and,2,2,1
in the strength of,4,9,2
unto him,2,312,19
were astonished,2,8,2
pride of his heart,4,1,1
masters,1,1,1
against their,2,34,3
the water,2,27,12
for mercy for,3,1,1
murder,1,35,4
learn with,2,1,1
the piercing,2,1,1
rod of,2,13,1
the beauty thereof was,4,1,1
the death of,3,17,1
out of the waters of,5,2,1
have promised,2,1,1
neglected,1,2,1
of men of the,4,1,1
garments,1,38,1
god,1,1681,12
this in,2,1,1
this is,2,119,1
shall the,2,52,7
his old,2,6,1
for the safety,3,4,1
their chiefs and their,4,1,1
and who,2,32,5
learn wisdom,2,6,1
nevertheless they,2,41,11
got,1,16,2
god of,2,54,4
nevertheless jacob,2,1,1
whom there was no,4,1,1
get upon the,3,1,1
way and,2,12,1
plead for them,3,1,1
after the people of,4,3,1
was noised,2,2,1
forth to,2,30,4
the state,2,4,23
of the ship,3,1,9
departed,1,46,24
they fled into the,4,2,1
to march,2,2,1
so much,2,38,1
the darkness of the night,5,1,1
the watch,2,1,2
neither will,2,8,3
fifty of,2,1,2
had they,2,7,1
river in,2,2,2
them for it was,4,1,1
ships of,2,2,61
he came,2,23,4
the glory of,3,17,3
his words were,3,1,1
was greater,2,1,2
fine workmanship,2,2,2
of the whole,3,17,1
open their,2,3,1
this manner,2,36,2
that when,2,180,10
the chief captains of,4,3,4
accordingly,1,1,8
time he,2,4,3
of the almighty,3,2,1
his life,2,15,3
and their glory,3,1,1
heaven,1,116,16
my strength,2,7,1
from the east to,4,2,1
wilderness round,2,1,1
bed and,2,1,1
hundred,1,69,132
virgins,1,1,2
time it,2,1,1
into the heart of,4,4,3
delivered,1,90,5
him like,2,1,2
him out,2,13,1
the morning they,3,1,1
and when he,3,15,9
at this time,3,34,1
until he came to,4,2,1
the weapons of war,4,4,4
angel of the,3,15,1
wickedness of their,3,1,1
and returned to,3,2,2
was cast,2,2,1
messenger,1,2,4
and march,2,3,1
armies to,2,7,1
laid,1,53,7
as his,2,4,1
off in,2,1,1
were placed,2,1,1
and the whole face of,5,3,1
them they were,3,13,1
at the feet of,4,6,4
the shores,2,1,10
at him,2,4,2
to get into,3,1,1
enemies of,2,1,13
the words of the,4,53,1
at his,2,8,2
another concerning,2,2,1
and gave,2,20,7
the warrior,2,1,2
sent their,2,1,1
great noise,2,2,4
whether it,2,7,1
the sand,2,5,2
the sword and,3,16,1
good and,2,27,1
were made,2,5,6
lake,1,10,43
neither did the,3,1,3
wait,1,16,1
the nations of,3,9,8
name shall be,3,6,5
whether he,2,4,1
the salt,2,3,1
two hundred and,3,12,1
from the of,3,1,2
the ten,2,3,1
the hand,2,60,4
the same,2,74,61
wail,1,2,1
under the,2,20,7
even unto the land,4,2,1
was on the,3,7,4
his own,2,63,18
upon the walls,3,3,1
upon them a,3,1,1
time for,2,10,1
the loss of one,4,1,1
thing hath,2,1,1
conduct,1,5,3
of satan,2,3,7
the the,2,7,10
eyes the,2,1,1
lamb,1,75,4
but verily,2,2,1
walk,1,46,1
about three thousand,3,1,5
them to go to,4,1,1
were taken from,3,1,1
commander of the,3,2,2
almost,1,11,1
given them by the,4,1,1
forts of,2,2,1
prisoners and,2,8,2
armies on,2,2,1
the sake,2,6,1
sorely,1,2,9
and killed,2,2,3
twentieth,1,4,1
his strong,2,2,1
thousand men,2,6,8
see the,2,15,1
with his army at,4,1,1
armies of,2,72,3
that day and,3,7,1
religion,1,10,3
north until,2,1,1
captives unto,2,1,1
him with,2,25,3
and that,2,202,11
want,1,5,1
from before,2,21,6
the sound of,3,1,11
which were in,3,7,1
down from heaven,3,4,2
to the right nor,4,3,1
a dream,2,8,1
land,1,1250,83
better than,2,6,1
into one,2,1,1
all these things and,4,5,1
fell not,2,1,1
the hard,2,1,1
early,1,1,8
cruelty,1,1,3
know no,2,1,1
had sent,2,16,2
to the sons,3,1,2
the streets,2,5,2
nations the,2,1,1
the sixteenth,2,3,1
their armies into,3,1,1
forth upon the,3,10,1
returned unto,2,1,1
of the kingdom,3,16,5
of glory and,3,2,1
there arose,2,14,1
found,1,74,18
in the name of the,5,3,2
to that,2,50,1
to go against the city,5,2,2
now was a man,4,1,1
the midst,2,42,4
and knew,2,2,1
wist not,2,2,3
all parts of,3,3,2
the hearts of the people,5,22,3
day about,2,1,1
and first,2,24,1
last,1,115,3
bow down before the,4,1,1
made a proclamation,3,1,1
the wild and,3,2,1
measure,1,12,8
the staff,2,5,1
and they,2,937,118
drove them,2,3,8
same year that the people,5,1,1
wars,1,63,1
after a,2,3,5
them that they might be,5,3,1
of war from,3,1,1
the blood,2,53,11
they had overcome,3,1,1
goods,1,2,1
had,1,1767,231
would be,2,28,1
him even,2,8,3
smote them,2,8,4
colors,1,1,1
be found,2,15,1
men and,2,66,20
has,1,298,1
a man whom,3,1,2
in them yea,3,1,1
inasmuch as there were,4,1,1
armies in,2,5,1
and ninth year,3,15,1
peace with,2,1,5
men are,2,10,3
and make it,3,1,1
the world from,3,2,1
were buried,2,3,1
two of his,3,1,1
caught in,2,1,2
a situation,2,1,1
out upon the,3,2,2
waged,1,3,2
the south and the,4,1,2
and heal,2,1,1
saw that,2,91,7
weapon,1,2,1
for there are,3,5,1
late,1,1,2
are the only,3,1,1
to them,2,27,5
the slaughter of,3,1,1
a thing,2,7,2
the fourth day of,4,2,5
stationed,1,3,1
laws,1,28,4
those who were not,4,4,1
people were,2,23,8
that the servants of the,5,1,2
the stars,2,5,3
a day,2,13,1
worship,1,45,1
their swords and their,4,5,1
sickness,1,2,1
hem,1,2,1
polished,1,1,1
her,1,79,78
and said lo,3,1,1
carrying them,2,2,1
fell into the hands,4,1,7
having,1,226,16
robbers of,2,5,1
for there was no,4,3,3
old age,2,11,1
bowels,1,8,1
and destroyed them,3,1,1
the borders of,3,46,21
in the air,3,2,2
unto me that,3,28,1
lord and,2,135,1
before,1,436,61
their numbers,2,11,5
were moved with,3,2,1
down in his,3,1,1
be his,2,8,1
this he,2,26,2
saw them,2,6,2
to this,2,17,4
with his army in,4,2,1
these were the,3,9,3
beginning of the,3,3,1
more than the,3,4,3
away from,2,26,2
the two,2,10,3
taxed with,2,1,2
wine which,2,1,1
words of his,3,3,1
the mountains,2,21,2
city but,2,1,1
were the names of,4,2,1
he answered and,3,2,2
in the charge,3,1,1
stars of,2,2,2
unto the men,3,1,3
being destroyed,2,3,2
army against them,3,1,1
your blood,2,8,1
length thereof,2,1,2
their bands and,3,1,1
small,1,50,18
things which the,3,11,1
and held,2,1,2
hid,1,32,2
in the and,3,6,1
powers of,2,4,5
him,1,1163,184
first month,2,3,6
called themselves,2,2,1
his,1,2253,328
uttermost,1,3,1
of the lord unto,4,7,1
ways,1,53,1
kingdom of,2,69,9
people went,2,3,1
land into,2,2,1
deserts,1,1,1
sorrow for,2,3,2
the people sought,3,1,1
of jacob and,3,14,2
to help,2,1,3
mean,1,21,4
meat,1,9,3
her hand,2,1,1
them all and,3,2,1
whole face of,3,7,4
the captains of,3,1,4
and make their,3,1,1
them upon the,3,3,3
wolves,1,2,3
and slew many of,4,3,2
even among,2,6,1
but when he,3,2,1
saw this,2,12,2
stripling,1,2,2
beat,1,29,1
bear,1,62,2
and sent,2,13,3
in the second,3,3,2
were laden,2,1,1
the yoke of,3,6,1
delighted,1,6,1
himself in the,3,5,2
answer,1,15,1
band that,2,1,1
hold on the,3,1,2
hypocrite,1,2,1
if it be so,4,2,1
and fell upon,3,2,2
set the,2,2,1
put upon,2,2,1
yea even the,3,26,2
sent from the,3,2,1
city and,2,36,6
vanity,1,1,2
truth they were,3,1,1
for the glory of god,5,1,1
name was was,3,1,2
on the same,3,1,5
fell down,2,3,2
fear that,2,8,1
of this man,3,3,1
multitudes to,2,1,1
and thou,2,50,2
was but,2,3,2
swallowed up the,3,1,1
from the bowels of,4,1,1
not prevail,2,3,2
the shores of,3,1,9
transgressions,1,14,3
he spake unto,3,35,1
to meet them,3,9,3
meet,1,51,17
the gospel,2,20,2
taught to walk,3,1,1
fathers but,2,2,1
hoe,1,1,1
they became,2,25,4
the whole land,3,2,2
and they shall be as,5,3,1
his evil,2,1,1
old and,2,20,1
been,1,728,37
them across,2,1,1
he had left,3,1,1
hot,1,1,8
how,1,147,4
seventh month which is,4,1,1
are the,2,83,5
be known unto the,4,1,1
islands of the,3,2,1
was the joy,3,1,1
parts of the,3,27,3
the sons of,3,44,10
years have,2,3,1
were a,2,39,5
and put to,3,2,1
but as the,3,1,2
and slew him,3,3,1
upon a rock,3,3,1
shall be heard,3,3,1
cause the people,3,3,1
the number of the,4,7,19
they were upon the,4,1,1
quench the,2,1,1
have led,2,5,1
great joy,2,30,3
although,1,3,15
multitudes of,2,6,1
away behold,2,2,1
confusion,1,2,3
lord in the,3,2,2
weapons of war to,4,3,1
their men,2,5,5
we have only,3,1,1
the sight of,3,17,4
unto us,2,99,7
the wild beasts,3,3,1
might go down,3,1,1
arrived at the,3,1,2
from the south and,4,1,1
than all the,3,1,2
to fortify the,3,2,1
evil for,2,3,1
bones of,2,1,1
own hands,2,14,3
a part of the,4,9,1
the object of his,4,1,1
armies of the,3,47,2
passed away,2,73,2
the altar,2,3,1
bring these things,3,2,1
have done,2,34,3
of one of,3,1,3
in all,2,113,6
not be shaken,3,1,1
was inhabited by,3,1,1
who fell into,3,2,1
and here,2,3,2
in the name,3,38,3
went in,2,12,1
cry of the,3,1,1
interpretation thereof,2,5,1
of the fourth,3,5,3
the space of about,4,1,4
swallowed,1,17,1
tower which,2,4,1
listened,1,1,1
of the servants of,4,3,14
words many,2,2,1
the clouds,2,2,1
strike,1,1,2
master,1,11,9
in and,2,19,3
the space of three,4,16,3
captains,1,27,44
called the prince of,4,1,1
hold of the,3,4,4
waters of the great deep,5,3,7
reached,1,2,9
went to,2,7,3
would go,2,7,1
to the people,3,15,2
they fought with,3,1,1
wisdom thereof,2,1,1
the right,2,26,5
those things,2,15,9
the wicked the,3,1,1
and the wisdom,3,1,1
but said,2,10,1
and brass,2,2,1
heaps of,2,3,1
and shall,2,95,3
armies had,2,1,1
bent,1,2,6
any of the,3,3,1
unfold unto,2,1,1
cut down the,3,2,1
a ball,2,1,4
the people sent,3,1,2
able,1,17,3
these children,2,1,1
it was on the,4,2,1
and great,2,30,1
wilderness like,2,1,1
do for,2,8,1
and without,2,5,2
the grave,2,10,1
were compelled to,3,5,6
were the voice of,4,1,1
spake to,2,1,1
returned to his own,4,2,2
eight,1,7,18
in years and,3,1,3
went up,2,15,1
from our,2,7,2
slew the king,3,1,1
a short,2,1,2
a stranger,2,1,2
it with great,3,1,1
part of the land which,5,1,1
