nGram,size,mormonFreq,nonMormonFreq
christ and shall deceive,4,1,2
it that the,3,1,9
thing now,2,1,1
moses for,2,2,6
all this,2,1,82
even him,2,1,4
repentance and,2,1,3
the lord spake these,4,1,1
tree and i did eat,5,1,1
and jesus said unto,4,1,24
he a city and,4,1,1
why should,2,1,22
upon with,2,1,1
he is in the desert,5,1,1
form,1,9,24
gold and,2,1,129
will say,2,1,29
tears,1,1,36
one of us to,4,1,1
whereof i,2,1,10
unto thee and,3,1,47
slow of speech,3,1,1
man behold i,3,1,2
the abomination of desolation spoken,5,2,2
avenged truly,2,1,1
knew not until the,4,1,1
is not aware,3,1,2
your god and ye,4,1,6
possession of the,3,1,15
they pleased,2,1,1
go,1,23,1492
that thou thereof thou,4,1,1
from the place of,4,1,2
and to every beast,4,3,3
nigh unto the,3,1,14
voice and,2,4,65
his wife and were not,5,2,1
the likeness of god made,5,1,1
talked,1,6,42
to the time appointed,4,1,1
should come upon,3,2,2
of their kingdom,3,1,1
obey thy,2,1,1
mark upon cain,3,1,1
might be fulfilled,3,1,19
he,1,282,10419
spirit of god,3,4,26
stand in,2,3,26
i lifted up my,4,1,3
for signs and,3,2,2
all become,2,1,1
eastward in eden,3,2,1
there went up a mist,5,2,1
fruitful and multiply,3,4,9
and taught the,3,1,2
the days of enoch,4,2,1
if,1,40,1595
that it was of,4,1,1
and she bare unto,4,1,1
in,1,444,12667
and shall be the,4,1,1
grow up,2,1,8
is,1,150,6989
subdue it and,3,2,1
no man deceive,3,1,5
it,1,310,6129
such an hour as,4,1,1
fowl,1,16,31
men and them,3,1,1
was smitten,2,1,5
zion,1,17,153
and take away my,4,1,2
which is gone,3,1,3
so shall be the,4,1,1
they shall know that,4,1,27
then had,2,1,4
the lord my,3,3,31
lord said unto me the,5,1,2
hath come upon,3,1,1
them and blessed,3,1,3
have found,2,2,41
glorified and,2,1,1
god saying tell me,4,1,1
of my children,3,1,3
the land and,3,7,77
all that god,3,1,3
that the lord spake unto,5,2,6
four,1,10,328
is darkness,2,1,1
sixth day,2,1,6
turned and went up,4,1,3
face to face,3,4,12
voice in the,3,1,7
shall say in,3,1,4
dwell in tents and,4,1,1
the sea,2,12,315
and in a day,4,1,1
one mind and,3,1,3
the earth was without form,5,1,1
her and he did eat,5,1,1
thou art god and,4,1,1
weeping and wailing,3,1,4
am god,2,3,10
lo,1,8,159
earth and the gathering,4,2,1
not make him,3,1,4
and he wept,3,1,1
thou eat of it all,5,1,1
and became into four heads,5,2,1
go and,2,3,113
the eyes,2,3,85
give me,2,1,63
me,1,215,4096
is in the desert go,5,1,1
given commandment,2,1,1
they were both naked,4,2,1
wroth and,2,2,17
this was the first,4,1,1
communication,1,2,6
the air but,3,1,1
two years,2,1,28
knew not,2,2,44
i say that,3,1,9
my,1,236,4368
spoken the,2,1,4
eastward in eden and,4,2,1
again and she,3,1,2
taught his,2,1,2
to put forth,3,1,1
thee her,2,1,2
the lord in,3,3,91
in darkness,2,1,30
not write,2,1,1
o god and,3,1,6
lad and,2,1,6
no,1,34,1394
evening and the,3,6,8
and replenish the earth,4,2,2
it in his,3,1,5
are dull,2,1,3
the set,2,6,10
the land and they,4,1,7
that is pleasant,3,2,1
unto them and,3,2,58
was naked and,3,1,2
thine eyes are,3,1,3
the father of such,4,1,1
thou sworn unto,3,1,1
of,1,1171,34670
came and dwelt,3,1,6
addition,1,1,1
and the lesser,3,3,1
every way,2,1,5
jesus christ of,3,2,4
on,1,71,2011
saying behold we,3,1,4
or,1,42,1122
saying be fruitful,3,1,1
then shall many be,4,1,1
all kinds of,3,2,4
teach,1,3,108
james and john who,4,1,1
one heart and,3,1,3
brother and slew him,4,1,1
for i am,3,6,90
be not troubled for all,5,1,1
into the field,3,1,15
words were,2,1,6
was troubled and,3,1,4
laid his hands on,4,1,4
make of thee,3,2,6
i be hid,3,1,1
and all the holy angels,5,1,1
upon our,2,4,4
mine anger is,3,1,2
her light,2,1,5
and wonders,2,1,19
the house had known in,5,1,1
with her and he,4,1,1
people and say unto them,5,2,2
earth was,2,2,10
not destroy,2,1,15
kill you,2,2,2
the ground which the lord,5,1,1
the father of all such,5,1,1
hundred and five years,4,2,3
in the holy,3,2,40
my wife to,3,1,1
had formed,2,2,1
i beheld the,3,4,5
discovered,1,5,22
that i have,3,3,92
face shalt thou eat bread,5,1,1
i stood,2,1,10
healing,1,1,14
onyx stone,2,1,1
be taken on,3,1,1
in the day that the,5,1,8
why is thy countenance,4,1,2
is upon you,3,1,3
so,1,80,1689
many nations,2,1,20
create,1,2,8
called every living creature,4,2,1
lord god had made,4,1,1
he had begotten,3,1,1
ye be not troubled,4,1,1
abide,1,3,82
prove them,2,1,2
the vision of the,4,2,3
give unto you,3,1,7
son whom he,3,1,3
to,1,591,13580
moses saying the,3,1,3
lest any finding him,4,1,1
in the beginning of the,5,1,9
unto the end,3,2,22
those days should,3,1,1
have been broken,3,1,1
the lord of,3,2,277
have believed and,3,1,1
in the winter neither,4,1,1
so that,2,7,206
up,1,59,2380
ur,1,6,5
come to pass when the,5,1,4
us,1,33,1448
power of the lord,4,1,1
have joy,2,1,3
waters,1,25,287
should love one another,4,1,1
they hearkened not unto,4,2,4
after the of,3,1,4
man made,2,1,2
the natural,2,2,5
women,1,2,182
seth lived after,3,1,1
all the families,3,3,11
all his days and,4,1,1
we,1,98,1844
enemies of the,3,1,5
power according to,3,1,1
it into the,3,1,33
begin to smite his,4,1,1
dull of hearing and,4,1,2
since that,2,1,3
as it were the,4,1,10
god saw the light,4,1,1
if any man shall,4,1,4
over all his goods,4,1,1
word of god,3,2,49
and declared,2,1,2
name of the city,4,1,11
wherefore should,2,1,10
there will the eagles be,5,1,1
all things were,3,2,3
there came a voice,4,1,4
bless the children,3,1,1
famine in the land,4,2,4
the fourth,2,4,77
be fruitful,2,4,9
were the first,3,1,1
an hour that he is,5,1,1
upon the altar,3,2,79
to us and,3,2,5
ye,1,37,3983
or that it,3,1,1
by any other,3,1,1
own blood,2,1,7
the son,2,30,1500
flesh she shall be,4,1,1
of the earth with,4,1,3
departed as the,3,1,1
and not return,3,1,1
beast and the,3,1,5
thousand eight hundred,3,4,1
called his name seth,4,2,2
from among,2,2,87
eternal life,2,5,26
them but the lord,4,1,1
keep the,2,5,80
seed after his kind and,5,2,1
took them all away,4,1,1
receive the gift of the,5,1,1
they turned,2,1,27
right hand of god,4,2,8
because it is near,4,1,1
and said unto his wives,5,1,1
over every creeping thing that,5,2,1
of the seed of,4,1,13
of the lions,3,1,2
bones and flesh of my,5,2,1
take away thy,3,1,7
and cause them,3,1,4
wise let,2,1,1
be afflicted and,3,1,2
i departed,2,1,1
parable of the,3,1,4
a god like,3,1,1
the sun,2,6,151
enos lived ninety years and,5,1,1
cain why art,3,1,1
formed the,2,2,5
the earth brought forth grass,5,1,1
out of eden to water,5,2,1
up to be afflicted and,5,1,1
ye must be born,4,1,1
was all,2,2,3
and the whole,3,2,24
then the lord,3,1,19
did i,2,4,26
your lord doth come,4,1,1
time it came to pass,5,1,1
and behold all things,4,2,1
and their ears are dull,5,1,2
to go out,3,1,11
me into,2,1,35
men liberally and,3,1,1
god for,2,7,98
greatest of all the,4,1,1
driven me,2,1,2
is not good,3,1,17
daniel the,2,2,3
oaths,1,1,3
it be with,3,1,3
his manner,2,1,2
against me,2,7,154
adam knew his wife,4,2,1
to take away my life,5,2,1
valley of,2,1,79
he begat noah five,4,1,1
the remission of sins,4,3,5
looked upon the earth,4,2,1
trembled and,2,2,8
divided the waters which were,5,1,1
unto them their,3,1,1
purpose,1,5,36
the lord their god,4,3,40
them and blessed them,4,1,3
instruction and,2,1,8
them that was,3,1,1
of the tree of,4,5,5
flesh in the,3,2,8
these things unto you,4,1,1
a river,2,2,11
he of whom it is,5,1,2
was and,2,5,57
with a loud,3,3,51
the mouth of god,4,1,2
righteousness unto,2,2,10
law and,2,1,60
back and,2,1,24
so thou,2,1,12
respect unto abel and,4,1,1
not unto his words,4,1,1
to rain,2,2,6
the day that shall burn,5,1,2
are under,2,1,10
thee if thou wilt,4,1,2
unto me this,3,1,10
and i have given,4,1,4
unto her,2,1,179
adam gave names to all,5,2,1
and should,2,1,10
land among the people,4,2,1
most high,2,1,49
false prophets and,3,1,1
misery,1,3,7
not bow down,3,1,3
of mine hands,3,4,1
end and,2,1,8
beginning shall,2,1,1
therefore it shall come to,5,1,2
his kind and,3,7,16
shall prepare,2,1,15
tree to be desired,4,1,1
he and,2,1,106
a vagabond shalt thou be,5,1,1
secret unto,2,1,2
man saying,2,2,6
in the eyes of,4,1,25
time be,2,1,1
for a,2,10,525
his wife and they will,5,1,1
time as,2,2,6
go not forth behold,4,1,1
unto his,2,10,244
be well with me for,5,1,1
as had,2,1,9
and the lord spake unto,5,2,107
yea hath god said ye,5,1,1
and could,2,1,12
unto him,2,13,1128
earth and every man,4,1,1
his spirit hath,3,1,1
our place,2,1,2
the powers of the,4,1,2
the tree yielding fruit whose,5,2,1
i found that,3,1,2
the water,2,8,87
multiply thy sorrow and,4,1,1
and let the earth,4,1,2
and he called his name,5,3,9
son from,2,1,6
and the lord god said,5,1,4
air but i,3,1,1
the death of,3,1,28
with what,2,1,6
should love,2,1,1
many that,2,1,16
up because,2,1,8
garden but of the,4,1,1
but of the fruit of,5,1,1
upon and they,3,1,1
air and brought them unto,5,1,1
of god made he him,5,1,1
was the fifth,3,1,1
forth from the garden,4,1,1
for i,2,20,425
from the four,3,3,7
time which was,3,1,1
two great lights the greater,5,2,1
priests and,2,1,143
the state,2,4,4
departed,1,6,216
our hands because of,4,1,1
but of the tree of,5,2,1
of water and,3,1,13
receive the holy ghost,4,1,2
there believe,2,1,2
eagles be,2,1,2
not cease to,3,1,2
cast down,2,1,34
and it shall be said,5,1,1
had them,2,1,2
unto me thou,3,1,13
earth and behold it,4,1,1
i a,2,1,11
dwell in his,3,1,2
he came,2,1,113
the earth unto,3,1,2
manner of men,3,1,5
was greater,2,1,2
and in the midst,4,1,5
his offering he,3,1,1
and years and,3,9,1
of thy life and,4,1,3
cattle and creeping,3,2,1
that when,2,4,68
the to go into the,5,1,1
she was the,3,1,3
in such an hour,4,1,1
stone therefore they,3,1,2
he behold,2,1,2
chariot,1,1,64
upon all nations,3,1,2
he rebelled,2,1,2
hundred,1,32,590
words and a,3,1,1
virgins,1,3,22
unto abel,2,1,2
was parted,2,3,2
hath life,2,1,3
time is,2,1,20
time it,2,3,3
into the heart of,4,1,3
time in,2,4,14
hath come,2,3,5
the morning they,3,1,2
after his kind and the,5,4,8
the said,2,1,7
the fruit of his loins,5,1,1
at this time,3,5,12
afflictions,1,1,13
even the of,3,1,1
him when he,3,1,12
i became,2,1,5
the garden thou freely,4,2,1
had this,2,1,2
messenger,1,18,34
thy son,2,1,72
the faces of,3,1,10
his bosom,2,1,11
it was corrupt for all,5,1,1
on the earth in,4,2,1
discerned,1,1,4
your eyes,2,1,32
appearing,1,1,6
pleased him,2,1,5
flock and of the,4,1,2
sorrow to,2,1,4
my youth and,3,1,1
when i came,3,1,9
brought forth abundantly,3,1,1
all the host of them,5,1,2
in sorrow shalt,3,1,1
become the sons,3,1,1
out from the presence,4,2,5
coming and shall,3,1,3
at his,2,5,78
the words of eternal,4,1,1
and gave,2,5,119
the sand,2,1,28
good and,2,16,85
his testimony is,3,1,1
other people,2,1,6
shall appear,2,1,11
the nations of,3,1,12
valley of and,3,1,7
what he will,3,1,2
chosen thee,2,1,7
his people and they,4,1,1
did by the,3,1,1
earth come,2,1,2
the and and,3,2,13
the ten,2,1,17
as before,2,3,4
in such an,3,1,1
the hand,2,3,419
the at the,3,1,3
the same,2,25,303
them into our,3,1,1
under the,2,14,159
even of life,3,1,1
a woman,2,3,97
therefore have,2,1,19
eyes shall be opened,4,1,1
my name and,3,1,15
and perfect in his,4,1,1
thyself for,2,1,8
light day and the,4,2,1
blessed them saying be fruitful,5,1,1
by name and,3,2,4
of satan,2,1,7
the wicked which,3,1,1
he ordained,2,1,3
and things which,3,4,2
land of by the,4,1,1
was going,2,1,4
made he him,3,1,1
took them all,3,1,1
kind whose,2,1,1
sorely,1,1,2
seed of the,3,1,13
the harp,2,1,10
among themselves,2,4,24
life in the,3,1,5
christ,1,16,571
and things,2,5,8
of jesus,2,5,82
shalt thou serve,3,1,6
religion,1,7,5
unto them repent,3,2,1
firmament in,2,1,1
for the remission of sins,5,3,5
and he called unto,4,1,3
place which i,3,1,2
and that,2,26,390
feared greatly,2,1,2
and the gathering together,4,2,1
priesthood of,2,3,1
made ruler over,3,1,1
lesser,1,8,3
thou return,2,1,7
came down in,3,1,2
offering he had not respect,5,1,1
righteous be,2,1,2
till he,2,1,23
and he looked up,4,1,2
early,1,2,86
he said unto them,4,2,127
unto those,2,1,11
therefore pray ye,3,1,1
and whatsoever ye,3,1,4
of him who,3,2,4
mountains let,2,1,1
in heaven and then,4,1,1
the days of enos were,5,1,1
the midst of all,4,1,2
and he put his,4,1,4
of the kingdom,3,1,37
over the sea,3,1,12
that in the day,4,1,3
be had,2,2,2
to that,2,1,40
is no end,3,1,2
tribulation of those days,4,3,1
and knew,2,1,12
jesus went,2,1,21
to thee,2,1,129
and them,2,1,92
and then,2,8,52
meat and it was,4,1,1
night with,2,1,1
lack wisdom let him,4,1,1
brother in,2,1,9
and they,2,53,2094
hands upon us,3,1,1
after i,2,5,5
created in the,3,1,2
firmament of,2,5,5
cain knew,2,1,1
and behold thou art,4,1,1
the man and his,4,2,2
the blood,2,6,178
without form and void and,5,1,2
priest that,2,1,24
would be,2,3,5
conduit,1,1,4
say that,2,2,34
said unto me arise,4,1,5
out from the presence of,5,2,5
be found,2,1,52
and thee,2,1,25
of god came down,4,1,1
mourn and,2,1,13
lest any finding him should,5,1,1
back to take his,4,1,1
my name sake and,4,1,1
ye shall say blessed,4,1,2
do wickedly shall,3,1,1
forth to thee,3,1,1
and is not,3,2,9
the lord saying,3,8,41
morning were the second day,5,1,1
all the face of the,5,2,3
begat sons and daughters and,5,2,9
wind and the,3,1,7
name of one,3,1,1
with the church,3,1,2
occasion to,2,1,6
every clean,2,1,3
saw that,2,17,112
to them,2,4,228
of each,2,1,5
we not taken,3,1,1
the top,2,1,85
moses had,2,2,12
words which i spake,4,1,1
to know,2,5,49
men through,2,1,2
and the holy,3,1,14
darkness shall cover the,4,1,1
and this,2,16,153
to give them,3,1,14
the stars,2,6,38
god and it was,4,1,3
and put him,3,2,13
unto the man,3,2,20
holy place let,3,1,1
saying thou shalt,3,1,10
then your eyes,3,1,1
come upon,2,6,96
fathers and,2,3,93
his brother and slew him,5,1,1
them and he spake,4,1,3
with him he took,4,1,1
and know,2,1,19
god according to,3,1,8
in all the world for,5,1,1
for my name,3,1,24
that now,2,1,6
the sign of the,4,1,3
i the lord,3,36,53
days will come,3,1,5
number of them,3,1,12
saw they,2,1,1
bowels,1,2,39
them be for signs and,5,1,1
will put enmity between thee,5,1,1
the sign of thy,4,1,1
shall be avenged,3,1,1
the lord god formed every,5,1,1
unto me that,3,1,13
be hid,2,1,16
said unto them take heed,5,1,4
empty and,2,1,5
kill you and ye,4,1,1
dreadful day,2,1,1
and behold they,3,2,18
evil which he,3,1,2
the woman ye shall not,5,1,1
there was great mourning,4,1,1
land of egypt,3,1,227
remission of,2,3,9
to this,2,2,49
as i was,3,3,12
there but,2,1,5
doth come,2,1,2
the two,2,1,144
knowing good,2,1,1
house but in,3,1,1
the likeness of god,4,1,1
begat a son and,4,1,1
rehearsed,1,1,4
the west and on the,5,1,1
of olives the disciples,4,1,1
gathered and,2,1,3
lights the,2,2,1
thou thereof thou shalt,4,2,1
created from the face of,5,1,1
do wickedly,2,1,6
talked with,2,6,36
one shall be,3,3,8
and utterly destroyed,3,1,4
and cattle after their kind,5,2,1
of by daniel the,4,2,2
one another and shall hate,5,1,1
kingdom of,2,3,140
i have commanded thee and,5,1,4
those virgins,2,1,1
and all the proud yea,5,1,1
was greatly,2,2,6
speak unto,2,1,126
are in the earth and,5,1,1
hate one,2,1,1
he greatly,2,1,1
meat,1,5,290
the light for,3,1,1
earth and every tree in,5,1,1
shall be saved,3,2,25
of were eight hundred,4,1,1
blessed the seventh day,4,1,1
of it neither shall,4,1,2
have gotten a man from,5,1,1
and bless thee,3,1,3
he cried,2,1,31
saw this,2,1,5
bear,1,7,215
brother died,2,1,1
brethren have i,3,1,1
wrong and,2,2,1
you lo here is,4,1,2
daughter of solomon,3,1,2
the ministering,2,1,3
fair woman,2,1,2
them unto adam,3,1,1
the same shall be saved,5,2,2
a witness unto all,4,1,1
passages of,2,2,2
earth and subdue it and,5,2,1
and when these,3,1,4
own purpose and,3,1,1
which upon the,3,1,2
inhabitants thereof and,3,3,4
yea even the,3,1,1
city and,2,1,178
thy hand,2,1,40
up out of the water,5,1,3
and said who art thou,5,1,1
if any,2,4,107
morning were the first day,5,1,1
forth from the garden of,5,1,1
flaming sword which turned,4,1,1
pertaining to,2,2,7
and thou,2,13,601
throughout all the land of,5,1,15
after many,2,1,7
hand the,2,2,20
cattle and over all the,5,2,1
cain and said i have,5,1,1
transgressions,1,1,48
caught up,2,2,4
unto heaven,2,1,12
meet,1,7,132
the gospel,2,10,90
hundred and all,3,1,1
the gathering together of,4,2,1
dull of,2,1,3
the whole land,3,2,13
been,1,27,331
his kingdom was,3,1,4
the herb of,3,1,1
thy sake,2,2,9
brought of the fruit of,5,1,1
together of the waters,4,2,1
because she was the,4,1,1
if cain,2,1,1
one heart,2,1,5
and jesus went out,4,1,2
had not yet,3,2,2
be fulfilled which he,4,1,3
the beginning and,3,3,9
day from the,3,3,5
of life and,3,4,11
said let there be a,5,1,1
wounding and a,3,1,1
fruit of,2,9,85
unto me and said,4,1,1
fowl of the air and,5,9,6
behold the day that shall,5,1,1
of his own body,4,1,1
confusion,1,3,26
lord in the,3,2,47
gift of the holy,4,4,2
they shall bear,3,1,15
wherein my,2,1,2
and behold thou,3,1,8
know that in the day,5,1,1
he would call them,4,2,1
