nGram,size,mormonFreq,nonMormonFreq
the hills and all nations,5,1,1
lord it was,3,1,1
spirit is,2,2,13
as many as,3,49,32
and the lord said go,5,1,2
when that,2,7,3
spirit in,2,2,18
in every,2,11,53
strong hand and instructed me,5,1,1
worthy of,2,2,30
them lie in glory every,5,1,1
heaven for he his,4,1,1
earth shall he be called,5,1,1
wise men,2,2,44
when thou alms let,4,1,1
and from them,3,1,3
establish the earth,3,1,1
and north,2,1,1
away and there was,4,2,2
ye tempt,2,1,1
jews and also,3,5,2
the daughters of the to,5,1,1
the and of the and,5,2,1
which are upon the,4,4,4
him against,2,4,7
wilt thou not,3,2,12
all pleasant,2,1,2
whole because the,3,1,1
i may make,3,1,2
treasures in the,3,2,1
perceive,1,17,25
the kings shall shut,4,1,1
kindle in,2,1,2
shall i see,3,1,3
the word unto them,4,5,2
which was given them,4,1,1
the law of the lord,5,1,21
will return again,3,1,1
and i will pluck,4,1,1
he took of,3,1,1
lord and let,3,2,7
and acquainted with grief and,5,1,1
by them which,3,2,1
which he had seen,4,4,1
appoint a,2,1,3
thy command,2,1,1
high and lifted up and,5,2,2
is stretched,2,7,7
gather his,2,1,1
built on the,3,1,1
unto thee any,3,2,1
the wicked for reward,4,1,1
all they,2,21,46
fold,1,14,9
no case enter,3,1,1
they were and they,4,1,1
the fifteenth year,3,4,3
exceedingly that,2,7,3
became a,2,21,23
time of the lord,4,3,1
of silver and,3,13,57
i will make thee,4,1,19
began to accuse him saying,5,1,2
the same is in,4,1,2
hear the words of,4,5,10
song he also,3,1,1
pangs,1,1,9
enticing,1,2,2
breasts of,2,1,3
brought with them,3,2,1
began at the,3,1,3
desolate a,2,1,2
two sheep and it shall,5,1,1
all them,2,8,50
nine years,2,9,7
will see,2,2,5
them lie in glory,4,1,1
waiting upon the,3,1,1
that swallowed thee up,4,1,1
soul an offering for sin,5,1,1
am,1,199,874
on the morrow,3,38,39
as himself,2,2,2
an,1,373,1699
go by flight for the,5,1,1
food,1,43,55
forces that,2,1,4
the sun and it,4,1,3
as,1,1048,3520
will set,2,6,36
at,1,397,1570
ask a fish will he,5,1,2
abominations but,2,1,1
a miracle,2,4,2
with an everlasting,3,1,2
and thus and,3,1,2
them the lord,3,3,9
of bread,2,2,34
own work,2,2,1
be,1,2512,7013
greatest of,2,3,5
lick up the dust,4,3,1
also saith,2,1,2
cause many,2,1,2
give good things to them,5,1,1
time i,2,1,9
come saith the lord of,5,1,1
was called and,3,5,2
visitation and in the desolation,5,1,1
by,1,1198,2625
not do any work thou,5,1,2
thou give,2,1,14
a pure heart,3,1,4
brass and he did,4,1,1
despised and,2,2,8
manifest thyself unto,3,1,1
joseph brought,2,1,4
with a scab,3,1,1
in the third year,4,1,12
mouths of,2,3,3
and with the flame,4,1,1
down himself,2,1,2
to the children of,4,2,33
away before,2,5,3
the eighth year of,4,2,2
battle again,2,5,1
of the lord what he,5,1,2
power of satan,3,2,1
do,1,633,1368
saw that the,3,26,25
of whom the,3,5,14
not the son of god,5,1,1
shall not be confounded,4,1,1
snare,1,5,46
even his,2,2,5
fool,1,3,73
all this,2,44,82
sword in the shadow,4,1,1
foot,1,10,95
there were seven,3,1,7
repentance and,2,29,3
the ransomed to pass over,5,1,1
govern the,2,2,2
and return to,3,1,6
in the thirty and,4,8,5
no repentance,2,1,1
when they heard these,4,2,5
might be the,3,1,3
then answer the messengers of,5,1,1
form,1,11,24
israel head and tail,4,1,1
from samuel and,3,1,1
the same is he,4,1,3
not puffed up,3,1,1
will say,2,9,29
fort,1,1,6
tell you,2,24,27
not heard shall they,4,2,1
what is this that thou,5,1,3
that generation,2,2,3
and wine unto,3,1,1
spirit to,2,10,14
being about,2,2,1
the world lest,3,1,1
their holds,2,1,1
unto thee and,3,6,47
to that which,3,31,12
the rock for them he,5,1,1
the street to,3,1,1
from off them and,4,1,4
go,1,367,1492
obey the,2,5,17
the name of jesus and,5,4,1
before the time in,4,1,1
the disposition of,3,1,1
this land and i,4,1,2
words of the prophet,4,8,1
he,1,3178,10419
of ephraim,2,2,68
which is good that,4,1,2
as any of,3,1,1
for signs and,3,1,2
unto laban,2,1,4
lord that we,3,4,4
the two tails of,4,1,1
by power,2,1,1
for the blood,3,1,4
the god of israel and,5,2,3
mouth of three witnesses,4,1,1
he that and to,4,1,3
to day that,3,1,1
and he can not,4,1,2
bring you,2,8,28
abomination before,2,2,2
if,1,648,1595
in,1,3695,12667
was over all,3,1,2
standing among,2,1,1
is,1,1385,6989
it,1,3085,6129
bearing the,2,2,5
fowl,1,3,31
which can not be uttered,5,1,1
men and them,3,1,1
should carry,2,4,2
the also,2,3,10
are ye for,3,6,1
the saw,2,15,5
enemies and,2,15,49
it brought forth,3,2,1
put down the inhabitants,4,1,1
the say,2,1,1
shall say no,3,1,3
of my children,3,1,3
were men of,3,2,7
unto them are,3,1,2
and their pomp and he,5,1,1
having the,2,7,14
that the lord spake unto,5,5,6
men and they,3,6,20
four,1,47,328
call upon his,3,3,4
being grieved for,3,4,1
can get,2,2,1
forsake the,2,2,10
of him that would,4,1,1
rocks and,2,4,6
unto thee art,3,1,3
made with abraham,3,1,2
their proper,2,3,1
and remain in their,4,1,1
river and,2,8,39
the sea,2,68,315
about for the,3,1,2
to cast them into,4,2,1
thou art god and,4,1,1
but i say unto,4,7,15
yourselves and hear,3,1,1
cry unto me i,4,1,1
they were beaten,3,1,1
hath laid on him,4,1,1
my words unto,3,1,3
them i would,3,1,2
and they built a,4,2,1
lo,1,4,159
shall grow out of,4,1,1
their houses shall be spoiled,5,1,1
when they had slain,4,1,2
are escaped of the house,5,1,1
me,1,871,4096
unto them all,3,11,8
beam out of,3,1,3
wroth and,2,7,17
see and behold if,4,1,1
child for more are the,5,1,1
highways were,2,1,1
prophet also,2,1,3
the god of isaac and,5,5,7
my,1,1701,4368
not for it was founded,5,1,1
will sit,2,1,1
as the lord shall,4,1,1
was appointed,2,17,1
having said,2,1,1
ships of and,3,1,1
in christ and,3,21,5
declare the,2,16,6
of the lord is at,5,1,3
oppose,1,2,1
and gideon said,3,1,6
o god and,3,2,6
know them in,3,1,1
no,1,474,1394
dissolved for there shall come,5,1,1
it is impossible,3,4,4
was none left,3,1,2
lord whosoever,2,1,3
with us as,3,1,1
and he went,3,11,83
of these things which,4,5,4
the set,2,1,10
me and when i,4,1,1
the great and he shall,5,1,1
unto them and,3,54,58
men and that,3,2,1
fathers and a,3,1,1
the officers,2,2,21
of,1,11815,34670
the name of his father,5,3,1
and according to,3,12,42
oh,1,7,38
came and dwelt,3,1,6
said what shall,3,2,5
arabian pitch tent there neither,5,1,1
fathers and i,3,1,2
on babylon and,3,1,1
on,1,420,2011
few there be,3,2,1
yea he had,3,1,1
enemies are,2,1,3
great evil,2,7,8
the one on,3,2,5
before them to,3,2,2
or,1,439,1122
and i answered him,4,1,1
ox,1,4,64
my vineyard that i have,5,1,1
hear and all,3,1,1
hath power over,3,1,3
us slay him,3,2,1
the lord god behold,4,2,28
will consecrate,2,4,1
is there any end,4,2,2
shall magnify,2,1,2
pray not for,3,1,2
of these words,3,1,3
the valley that,3,1,2
voice of the lord saying,5,2,1
the word of knowledge,4,1,1
mine anger in,3,1,1
evil doings,2,4,1
satyrs shall dance,3,1,1
for the right,3,1,2
the justice,2,19,1
mine anger is,3,1,2
her light,2,1,5
taken evil counsel against thee,5,1,1
people of the city,4,4,1
grave like an,3,1,1
resorted thither,2,1,2
unto me and be ye,5,2,1
shall depart and the,4,2,2
were four thousand,3,1,2
both down and,3,2,1
hearken to the,3,6,10
things before,2,1,4
net they are full,4,1,1
had formed,2,3,1
and stood in a,4,1,1
i beheld the,3,13,5
the six,2,1,15
jerusalem and we,3,1,1
peace saith the,3,1,3
also declared,2,2,1
went and stood,3,2,2
and the servants of,4,4,11
hear as the,3,1,1
if the rod should shake,5,1,1
after the manner of egypt,5,2,3
that he hath a,4,1,1
so,1,360,1689
made unto the,3,10,2
by the fruit,3,2,2
words of the book,4,5,8
i will plead with,4,1,1
abominable,1,28,23
left hand know,3,1,1
know them by,3,1,1
do nothing,2,1,12
up saith,2,3,1
for there shall come from,5,1,1
sons of jacob are not,5,1,1
give unto you,3,24,7
it unto men,3,1,1
spake behold,2,1,3
is a wicked,3,1,3
to,1,6454,13580
have been broken,3,3,1
hide it from,3,1,2
and the prophet that,4,1,1
from the dead and should,5,2,1
for the head of,4,1,3
poor and reprove with,4,2,1
ye be led,3,1,1
the wives and,3,1,1
therefore with,2,1,2
so that,2,14,206
about to go,3,2,2
up,1,694,2380
chief among,2,1,4
to the days,3,1,5
come to pass when the,5,1,4
us,1,523,1448
time all the,3,1,1
things ought not so,4,1,1
away for,2,2,18
and went into the,4,2,18
about to do,3,1,2
use not vain repetitions as,5,1,1
which i have given unto,5,3,2
seen concerning,2,2,1
shall be upon his shoulder,5,1,1
not many mighty,3,1,2
them all these,3,1,1
on all the face,4,1,1
down before him and,4,1,3
we,1,1030,1844
mouths at,2,1,1
that the good,3,3,1
in a wilderness,3,1,1
horn iron and,3,1,1
mighty god the everlasting father,5,1,1
lord of hosts the whole,5,1,1
of them because,3,2,3
righteous servant justify many,4,1,1
i cried unto him,4,2,1
words of jeremiah,3,1,4
the lambs feed after,4,1,1
he blessed,2,4,17
day of his fierce anger,5,1,2
and declared,2,1,2
churches,1,32,37
am come to destroy the,5,1,1
righteousness and all these things,5,1,1
name of the city,4,2,11
for a sanctuary,3,1,1
slaughter which,2,2,1
because they knew,3,1,3
jerusalem and of,3,1,2
and prepare them,3,1,1
feet of jesus,3,1,2
it were with a cart,5,1,1
shall dwell with the,4,1,2
will also,2,14,44
remove mountains,2,1,1
search out all the,4,1,1
there came a voice,4,4,4
throne in the,3,1,2
and the voice,3,4,22
he remembered the,3,2,1
fled into the wilderness,4,6,1
dragon,1,1,19
ye,1,2012,3983
now the name of,4,4,5
him that cried and the,5,1,1
me and hearken ye,4,1,1
are both,2,2,2
root and the,3,2,1
the sow,2,1,1
and they have caused,4,1,3
so they,2,2,86
god gave unto,3,4,4
i come unto,3,4,8
judgment than for you,4,1,2
own blood,2,4,7
the son,2,162,1500
so then,2,1,16
is wrong,2,1,1
in houses,2,1,2
father full of,3,2,1
of love and,3,1,6
shall be amazed,3,1,2
shall be hewn down,4,3,1
and they ran,3,1,3
there and satyrs shall dance,5,1,1
and eat yea,3,1,1
lord shall comfort,3,1,1
take up their,3,4,1
the filth of,3,1,3
and they could not take,5,1,1
hold him guiltless that,4,1,2
rings and nose jewels,4,1,1
lord sitting,2,1,3
the lord came again,4,1,8
holy shall be sanctified,4,1,1
rise from,2,7,4
are born,2,1,6
and he shall be for,5,1,3
all his words,3,10,2
images did excel them of,5,1,1
the nature,2,4,1
in the depths of,4,16,2
of the seed of,4,20,13
go your way,3,1,8
it be your,3,2,2
my righteousness shall be,4,1,1
is this that thou,4,1,5
with healing in his,4,2,1
a vineyard in a,4,1,1
the sun,2,13,151
my fathers have,3,2,3
all his works,3,4,8
will sweep it with,4,1,1
be cast out into outer,5,1,1
gentiles upon,2,1,1
the joy they,3,1,1
desire which,2,1,1
speak not according to,4,1,1
forth to them that,4,1,1
prosper and shall,3,1,1
salvation is gone forth,4,1,1
god in the day that,5,1,2
therefore will,2,2,40
jews and the,3,5,3
ephraim be,2,1,2
of thy bowels like,4,1,1
to hear the word of,5,4,3
anger from,2,4,1
knowledge to cry my father,5,1,1
laid siege against,3,1,2
i the lord your,4,1,1
and weapons,2,1,2
jerusalem and to,3,1,8
so this,2,1,1
the beholding of,3,1,1
for they feared,3,2,3
is infinite,2,1,1
vineyard i,2,3,1
make thee,2,1,71
was a great,3,16,18
make them,2,7,59
that they might find,4,1,1
avenge our,2,1,1
you which were,3,1,1
ye my people,3,2,1
and do with,3,1,2
the remission of sins,4,2,5
the multitude of their,4,1,3
clean that bear the vessels,5,1,1
their desolate houses and,4,1,1
a a,2,1,7
upon line,2,1,4
into the top of,4,1,2
god and ye shall be,5,1,3
candles,1,1,1
shall judge among the nations,5,1,1
ye will hear,3,1,4
of the tree of,4,10,5
these things unto you,4,2,1
a river,2,3,11
unto them nor serve them,5,1,1
to whom is the,4,1,1
your life,2,2,5
from beneath is,3,1,1
thy people the house of,5,1,1
words of the king,4,1,1
shall depart and,3,2,3
thrust down to hell,4,3,1
law and,2,23,60
righteousness unto,2,2,10
steal but,2,1,1
his heart against,3,1,1
back and,2,4,24
them as the lord,4,1,11
and mocked,2,1,5
jesus which,2,1,11
east side of,3,1,7
with a new,3,1,2
yea thus saith the lord,5,2,1
i have sworn that,4,1,1
was separated,2,1,3
and should,2,13,10
there and satyrs,3,1,1
not bow down,3,1,3
virgin,1,6,34
not go out in,4,1,1
or else he will hold,5,1,2
shall beat their swords,4,1,2
but now ye,3,1,4
rocks for,2,1,2
for a,2,70,525
did according as,3,1,1
the mighty hunter,3,1,1
off as,2,1,5
time as,2,2,6
time at,2,1,1
now o house of david,5,1,1
first shall be last,4,1,2
may abide,2,1,3
commanded unto,2,1,4
were astonished,2,8,13
masters,1,1,22
his spirit hath,3,2,1
brethren hearken,2,1,1
him and after,3,3,1
a better,2,3,7
is your mother put away,5,1,1
it shall be measured to,5,1,3
a fire and his holy,5,1,1
fell down before the lord,5,1,2
but they regard not,4,1,1
you for they,3,3,1
of the and that,4,1,4
him to grief when thou,5,1,1
moved and the heart,4,1,1
and our lord jesus christ,5,4,2
and he called his name,5,1,9
time by,2,1,2
hosanna,1,3,6
and the lord god said,5,1,4
to go with,3,1,7
i will be merciful,4,4,1
thy sin,2,1,3
many that,2,12,16
have promised,2,1,2
the lord is merciful,4,1,1
might deliver them,3,1,1
their law,2,3,2
did more grievously,3,1,1
may remember,2,4,3
joy and consolation,3,1,1
according to his works,4,2,3
house therefore,2,1,3
been with me,3,2,5
him again,2,6,24
for i,2,139,425
in the fire,3,2,28
and thy father,3,3,13
live many years and,4,1,1
off by,2,5,1
other or else,3,1,2
shall say a,3,3,1
i will give children,4,1,1
whom the father,3,4,3
not obtain,2,5,1
way until,2,1,1
shall say i,3,3,3
temptation and,2,1,1
cast down,2,3,34
should not pass,3,1,2
they pursued,2,2,4
nor thirst,2,2,1
in the fortieth,3,1,3
of their enemies,3,26,19
i i,2,2,1
the casting,2,1,1
the were about to,4,1,1
behold oppression for righteousness,4,1,1
he came,2,23,113
the earth unto,3,2,2
know that it shall,4,1,1
till we,2,1,5
the staff should,3,1,1
is angry,2,1,2
open their,2,3,1
ten thousand of,3,3,4
the power and the glory,5,1,2
of the and they,4,4,5
remnant and,2,1,4
where moth and,3,1,1
went up unto,3,2,8
time he,2,4,6
wicked men to,3,1,1
whither shall i,3,2,5
first to the,3,1,3
no end upon the throne,5,1,1
easily provoked,2,1,1
like the roaring of the,5,1,1
the land darkened and,4,1,1
be laid,2,1,15
off he,2,1,2
first and the,3,6,9
marred,1,2,5
death upon,2,4,1
and enlarge thy,3,1,1
hundred,1,69,590
enemy but,2,1,1
him whither,2,2,1
the wicked for they shall,5,3,1
bed of her,3,1,1
the lord all them,4,1,1
time is,2,14,20
time it,2,1,3
time in,2,7,14
spake thus to,3,1,1
the said,2,4,7
may not understand,3,1,1
afflictions,1,78,13
at this time,3,34,12
turn aside the just for,5,2,1
him by the hand,4,2,7
equity and,2,4,1
said unto bring,3,1,3
the weapons of war,4,4,2
the to silence,3,1,1
my church and,3,2,1
jerusalem when the lord shall,5,1,1
and god hath,3,1,6
father i am,3,2,1
dumb so,2,2,1
thy son,2,14,72
that thing and,3,1,1
is true,2,8,22
pleased him,2,1,5
will bring them again,4,1,7
off in,2,1,11
thine own eye and then,5,1,2
when i came,3,2,9
should do that which,4,1,1
oaks of and upon,4,1,1
but also,2,5,23
in the greatness,3,1,4
they should be put to,5,2,1
again but,2,1,6
become the sons,3,3,1
the words of the,4,53,69
down saith the,3,1,4
out from the presence,4,1,5
out of the world,4,3,5
he his children,3,3,1
dashed to pieces,3,1,1
about to flee,3,2,1
unto me again,3,12,5
he cast,2,6,20
the sand,2,5,28
to thy father,3,1,4
unto him from,3,4,6
testified to,2,1,2
the lord all that,4,1,4
egypt and he,3,1,3
five thousand and four,4,1,4
raise a,2,1,1
the salt,2,3,15
and of those,3,1,4
and did take,3,6,1
lord for there,3,1,3
world in the,3,1,1
the ten,2,3,17
the words of thy,4,3,4
lord as the waters cover,5,2,2
do unto me,3,1,5
the same,2,74,303
faithful witnesses to record uriah,5,1,1
them into our,3,1,1
one with his,3,1,6
mingle strong,2,1,1
and i desire,3,3,1
begin to say,3,1,2
and their wives and,4,6,3
for the spirit of,4,2,8
chiefest,1,2,8
departed into the,3,10,1
the thy,2,1,1
his light,2,1,5
even that he hath,4,1,2
conduct,1,5,3
of satan,2,3,7
the the,2,7,139
is stretched out still,4,5,5
give thee for a light,5,1,1
about three thousand,3,1,4
never shall,2,1,2
from this time even,4,1,1
the fountain of living,4,1,2
up the tribes of jacob,5,1,1
of this seventh,3,1,3
off my,2,2,6
prisoners and,2,8,2
thank thee that thou,4,3,1
mine own hand,3,3,6
together against thee shall fall,5,1,1
to their families,3,1,27
do know that whosoever,4,1,1
ye yield yourselves,3,1,1
not his mouth he is,5,1,1
neither be thou,3,1,6
kept for the,3,2,2
jacob shall not,3,2,1
have i sworn that i,5,1,1
and that,2,202,390
and he with,3,1,3
night he went,3,1,1
will command,2,3,6
away the law of the,5,1,1
of your ground neither,4,1,1
oft as,2,1,2
thou shalt not fear,4,1,1
righteous by,2,1,1
earth it hath raised up,5,1,1
truth because,2,1,2
of david and,3,1,43
why is it that ye,5,1,1
in remembrance that,3,1,1
lesser,1,8,3
transgressor,1,3,5
